id,content,status,wrong_desc,audit_desc,audit_score,anno_time,audi_time,annotator_id,auditor_id,project_id,task_id,confidence,smart_status
310663,"[""182876"", ""还有其他功能灵敏度：反应速度也可以操作难易：操作简单外形外观：粉色是我喜欢的舒适程度：戴在手上大小合适续航能力：基本能坚持2天其他特色：京东购物放心"", [""产品整体体验"", ""产品设计整体感知""]]",5,,"[""\u4ea7\u54c1\u6574\u4f53\u4f53\u9a8c"", ""\u7cfb\u7edf\u6d41\u7545\u5ea6"", ""\u64cd\u4f5c\u7cfb\u7edf\u4ea4\u4e92\u6574\u4f53\u611f\u77e5"", ""\u673a\u8eab\u989c\u8272"", ""\u673a\u8eab\u5c3a\u5bf8""]",0,,2022-04-19 02:40:23.836595,,12,4732,39044,0.5130465030670166,152
310735,"[""57947"", ""可以装应用"", [""三方APP整体感知""]]",5,,[],1,,2022-04-19 02:57:04.706602,,12,4732,39044,0.5058649182319641,151
310753,"[""79217"", ""小爱同学的适用范围很窄"", [""机身尺寸""]]",5,,"[""\u8bed\u97f3\u52a9\u624b\u6574\u4f53\u611f\u77e5""]",0,,2022-04-19 02:57:04.797094,,12,4732,39044,0.5295922160148621,152
310774,"[""134086"", ""灵敏度：抬腕亮屏灵敏、上下滑屏灵敏"", [""抬腕亮屏体验""]]",5,,"[""\u62ac\u8155\u4eae\u5c4f\u4f53\u9a8c"", ""\u89e6\u63a7\u95ee\u9898\uff08\u5931\u7075\u3001\u8df3\u5c4f\u3001\u7075\u654f\u5ea6\uff09""]",0,,2022-04-19 02:57:04.847581,,12,4732,39044,0.5259153842926025,152
310808,"[""3818"", ""QQ倒是可以"", [""三方APP整体感知""]]",5,,[],1,,2022-04-19 02:57:03.922010,,12,4732,39044,0.5523706674575806,151
310821,"[""183392"", ""还有睡眠模式压力测试和运动感知之类的"", [""睡眠整体感知""]]",5,,"[""\u8fd0\u52a8\u6574\u4f53\u611f\u77e5""]",0,,2022-04-19 02:57:03.972127,,12,4732,39044,0.5542831420898438,152
310854,"[""136724"", ""特别是运动模式、听音乐等"", [""小工具整体感知""]]",5,,"[""\u5c0f\u5de5\u5177\u6574\u4f53\u611f\u77e5"", ""\u8fd0\u52a8\u6574\u4f53\u611f\u77e5""]",0,,2022-04-19 02:57:04.130098,,12,4732,39044,0.5495643019676208,152
310951,"[""96893"", ""性能也完美"", [""产品整体体验""]]",5,,"[""\u786c\u4ef6\u914d\u7f6e/\u6027\u80fd\u6574\u4f53\u611f\u77e5""]",0,,2022-04-19 02:40:23.876887,,12,4732,39044,0.5558021664619446,151
310995,"[""132970"", ""滑动有延时并且抬腕功能经常不启动"", [""抬腕亮屏体验""]]",5,,"[""\u89e6\u63a7\u95ee\u9898\uff08\u5931\u7075\u3001\u8df3\u5c4f\u3001\u7075\u654f\u5ea6\uff09"", ""\u62ac\u8155\u4eae\u5c4f\u4f53\u9a8c""]",0,,2022-04-19 02:57:04.731501,,12,4732,39044,0.5517593622207642,152
311004,"[""53422"", ""厚度适合"", [""机身尺寸""]]",5,,"[""\u673a\u8eab\u91cd\u91cf""]",0,,2022-04-19 02:57:04.770872,,12,4732,39044,0.5415300130844116,152
311078,"[""172255"", ""装饰属性直接拉满"", [""机身设计风格""]]",5,,"[""\u4ea7\u54c1\u8bbe\u8ba1\u6574\u4f53\u611f\u77e5""]",0,,2022-04-19 02:57:03.986638,,12,4732,39044,0.5254002213478088,152
311087,"[""38074"", ""做工质量：感觉很舒服"", [""质量整体感知""]]",5,,[],1,,2022-04-19 02:57:04.035389,,12,4732,39044,0.5125946998596191,151
311118,"[""165601"", ""舒适程度：原装皮带很柔软"", [""佩戴舒适度"", ""表带佩戴舒适度""]]",5,,"[""\u8868\u5e26\u6750\u8d28""]",0,,2022-04-19 02:57:04.154837,,12,4732,39044,0.5570367574691772,152
311137,"[""33580"", ""但是这gps真的鸡肋"", [""GPS 整体感知""]]",5,,[],1,,2022-04-19 02:57:04.205799,,12,4732,39044,0.5021607875823975,151
311155,"[""116186"", ""收到货第一天是没有一点电的充半天开不了机发烫"", [""续航整体感知""]]",5,,"[""\u5145\u7535\u5176\u4ed6""]",0,,2022-04-19 02:57:04.301768,,12,4732,39044,0.5272183418273926,152
311233,"[""92318"", ""很健康"", [""产品整体体验""]]",5,,"[""|""]",0,,2022-04-19 02:40:23.903412,,12,4732,39044,0.5130593776702881,151
311243,"[""94454"", ""很酷炫的外壳"", [""机身材质""]]",5,,"[""\u673a\u8eab\u8bbe\u8ba1\u98ce\u683c""]",0,,2022-04-19 02:57:04.655468,,12,4732,39044,0.541141152381897,152
311300,"[""93176"", ""很好用 运行速度快 很喜欢"", [""产品整体体验""]]",5,,"[""\u4ea7\u54c1\u6574\u4f53\u4f53\u9a8c"", ""\u7cfb\u7edf\u6d41\u7545\u5ea6""]",0,,2022-04-19 02:40:23.651783,,12,4732,39044,0.5553274154663086,152
311311,"[""91052"", ""当代轻松"", [""机身重量""]]",5,,[],1,,2022-04-19 02:57:03.881994,,12,4732,39044,0.5055590271949768,151
311338,"[""55920"", ""只是每天记录步数、心率和睡眠"", [""心率整体感知""]]",5,,"[""\u5fc3\u7387\u6574\u4f53\u611f\u77e5"", ""\u6b65\u6570\u6574\u4f53\u611f\u77e5"", ""\u7761\u7720\u6574\u4f53\u611f\u77e5""]",0,,2022-04-19 02:57:04.011765,,12,4732,39044,0.5192193984985352,152
311340,"[""137786"", ""现在材料显示感觉比4代三代和现在进步都挺大的"", [""机身材质""]]",5,,[],1,,2022-04-19 02:57:04.023629,,12,4732,39044,0.5376206636428833,151
311352,"[""166991"", ""舒适程度：腕带材质舒服"", [""佩戴舒适度"", ""表带佩戴舒适度""]]",5,,"[""\u8868\u5e26\u6750\u8d28""]",0,,2022-04-19 02:57:04.071573,,12,4732,39044,0.5483001470565796,152
311460,"[""43343"", ""其他特色：设计的很合心"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 02:57:04.459617,,12,4732,39044,0.5322222709655762,151
311512,"[""5885"", ""一加的和这款海拔高度能差这么多嘛"", [""机身设计风格""]]",5,,"[""\u4ea7\u54c1\u6574\u4f53\u4f53\u9a8c""]",0,,2022-04-19 02:57:04.744883,,12,4732,39044,0.5158427357673645,152
311537,"[""168862"", ""虽然APP还是有些少"", [""应用商店App的丰富度""]]",5,,[],1,,2022-04-19 02:57:04.821942,,12,4732,39044,0.5139985084533691,151
311583,"[""18267"", ""主要功能：听音乐打电话"", [""小工具整体感知""]]",5,,"[""\u6765\u7535\u901a\u8bdd\u6574\u4f53\u611f\u77e5""]",0,,2022-04-19 02:57:03.946903,,12,4732,39044,0.538004994392395,152
311603,"[""138034"", ""现在还有46"", [""机身尺寸""]]",5,,[],1,,2022-04-19 02:57:04.047828,,12,4732,39044,0.5486539006233215,151
311649,"[""4382"", ""gps**一直很慢"", [""GPS 启动速度""]]",5,,[],1,,2022-04-19 02:57:04.217279,,12,4732,39044,0.5084235072135925,151
311750,"[""10012"", ""不上档次"", [""机身设计风格""]]",5,,[],1,,2022-04-19 02:57:04.630478,,12,4732,39044,0.524960458278656,151
311765,"[""133209"", ""满足我的需求了有个缺点就是吸附充电吸力很差"", [""产品整体体验""]]",5,,"[""\u4ea7\u54c1\u6574\u4f53\u4f53\u9a8c"", ""\u5145\u7535\u5176\u4ed6""]",0,,2022-04-19 02:40:23.930582,,12,4732,39044,0.5295810103416443,151
311795,"[""196105"", ""需要换一个无极调节的表带就完美了"", [""表带整体感知""]]",5,,[],1,,2022-04-19 02:57:04.834622,,12,4732,39044,0.5227845907211304,151
311799,"[""57102"", ""可以实现日常通话"", [""来电通话整体感知""]]",5,,[],1,,2022-04-19 02:57:04.860486,,12,4732,39044,0.528334379196167,151
311808,"[""180316"", ""运动非常好用"", [""运动整体感知""]]",5,,[],1,,2022-04-19 02:57:03.812427,,12,4732,39044,0.5103995203971863,151
311816,"[""12637"", ""不能关闹钟"", [""小工具整体感知""]]",5,,[],1,,2022-04-19 02:57:03.852240,,12,4732,39044,0.5398499369621277,151
311906,"[""53677"", ""原装表带佩戴很舒适"", [""佩戴舒适度""]]",5,,"[""\u8868\u5e26\u4f69\u6234\u8212\u9002\u5ea6""]",0,,2022-04-19 02:57:04.228660,,12,4732,39044,0.5275327563285828,152
311928,"[""162616"", ""而且软件很少"", [""应用商店App的丰富度""]]",5,,[],1,,2022-04-19 02:57:04.326480,,12,4732,39044,0.5221402645111084,151
311949,"[""40647"", ""全天一直开着熄屏显示比较省电还是全天一直开着抬腕亮屏更省电"", [""续航其他""]]",5,,[],1,,2022-04-19 02:57:04.388201,,12,4732,39044,0.5463526248931885,151
311990,"[""162230"", ""而且支持无线充电"", [""充电其他""]]",5,,[],1,,2022-04-19 02:57:04.517505,,12,4732,39044,0.5230653285980225,151
312055,"[""18609"", ""主要功能：尤其是软件切换非常便捷"", [""三方APP整体感知""]]",5,,"[""\u4e09\u65b9App\u7684\u6613\u7528\u6027""]",0,,2022-04-19 02:57:04.873455,,12,4732,39044,0.5289427042007446,152
312086,"[""183955"", ""还经常和手机断连"", [""连接稳定性""]]",5,,[],1,,2022-04-19 02:57:03.909027,,12,4732,39044,0.5447139143943787,151
312098,"[""42475"", ""其他特色：她很喜欢"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:40:23.726660,,12,4732,39044,0.5161455273628235,151
312171,"[""166875"", ""舒适程度：硅胶不伤皮肤"", [""表带材质""]]",5,,"[""\u673a\u8eab\u6750\u8d28""]",0,,2022-04-19 02:57:04.253092,,12,4732,39044,0.5098801255226135,152
312243,"[""134047"", ""灵敏度：抬手就亮屏"", [""抬腕亮屏体验""]]",5,,[],1,,2022-04-19 02:57:04.492773,,12,4732,39044,0.5129632949829102,151
312301,"[""129435"", ""比苹果多了nfc"", [""NFC 功能整体感知""]]",5,,[],1,,2022-04-19 02:57:04.809566,,12,4732,39044,0.5390945076942444,151
312330,"[""133899"", ""灵敏度：希望可以改善一下"", [""系统流畅度""]]",5,,[],1,,2022-04-19 02:57:03.869918,,12,4732,39044,0.5408624410629272,151
312333,"[""57974"", ""可以记录健康指数"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:40:23.685760,,12,4732,39044,0.5106961727142334,151
312425,"[""187065"", ""这就有点过分了"", [""产品整体体验""]]",5,,"[""|""]",0,,2022-04-19 02:40:23.766013,,12,4732,39044,0.5335791707038879,142
312434,"[""142732"", ""监控心率睡眠运动"", [""心率整体感知""]]",5,,"[""\u5fc3\u7387\u6574\u4f53\u611f\u77e5"", ""\u7761\u7720\u6574\u4f53\u611f\u77e5"", ""\u8fd0\u52a8\u6574\u4f53\u611f\u77e5""]",0,,2022-04-19 02:57:04.287755,,12,4732,39044,0.5452961325645447,152
312509,"[""146702"", ""睡眠只看长短睡的长就得分高"", [""睡眠整体感知""]]",5,,[],1,,2022-04-19 02:57:04.566054,,12,4732,39044,0.5400208830833435,151
312517,"[""182590"", ""还有***移动支付等等功能"", [""扫码支付整体感知""]]",5,,[],1,,2022-04-19 02:57:04.604878,,12,4732,39044,0.552753210067749,151
312625,"[""89506"", ""应该是数据库有限"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:40:23.752757,,12,4732,39044,0.5344539284706116,151
312686,"[""71043"", ""多达十几种运动"", [""运动模式、数据维度丰富度""]]",5,,[],1,,2022-04-19 02:57:04.264242,,12,4732,39044,0.515969455242157,151
312702,"[""134045"", ""灵敏度：抬手启动点亮迅速"", [""抬腕亮屏体验""]]",5,,[],1,,2022-04-19 02:57:04.338494,,12,4732,39044,0.515641987323761,151
312723,"[""139819"", ""用段时间看续航能力如何"", [""续航整体感知""]]",5,,"[""|""]",0,,2022-04-19 02:57:04.412495,,12,4732,39044,0.553441047668457,142
312869,"[""49891"", ""功能方面戴上用一阵慢慢体会"", [""产品整体体验""]]",5,,"[""|""]",0,,2022-04-19 02:40:23.739932,,12,4732,39044,0.5510339736938477,142
313019,"[""36957"", ""做工也很认真"", [""质量整体感知""]]",5,,[],1,,2022-04-19 02:57:04.553341,,12,4732,39044,0.5162585377693176,151
313037,"[""171036"", ""表盘可以各种自定义"", [""表盘的丰富度""]]",5,,[],1,,2022-04-19 02:57:04.680847,,12,4732,39044,0.5115401744842529,151
313089,"[""199064"", ""首推运动功能"", [""运动整体感知""]]",5,,[],1,,2022-04-19 02:57:03.827049,,12,4732,39044,0.5460874438285828,151
313146,"[""192525"", ""那就十全十美了"", [""产品设计整体感知""]]",5,,"[""\u4ea7\u54c1\u6574\u4f53\u4f53\u9a8c""]",0,,2022-04-19 02:57:04.084302,,12,4732,39044,0.5039438605308533,152
313164,"[""60825"", ""听说白色表带容易染脏"", [""表带颜色""]]",5,,[],1,,2022-04-19 02:57:04.142535,,12,4732,39044,0.531836748123169,151
313171,"[""22222"", ""也可以在通话记录里面回拨电话"", [""来电通话整体感知""]]",5,,[],1,,2022-04-19 02:57:04.167168,,12,4732,39044,0.5175277590751648,151
313177,"[""173181"", ""解决户外好多防刮花的问题"", [""机身材质""]]",5,,[],1,,2022-04-19 02:57:04.194495,,12,4732,39044,0.5011633634567261,151
313217,"[""183391"", ""还有睡眠模式分析报告"", [""睡眠整体感知""]]",5,,[],1,,2022-04-19 02:57:04.350899,,12,4732,39044,0.5184640288352966,151
313228,"[""127777"", ""步数错乱"", [""步数准确性""]]",5,,[],1,,2022-04-19 02:57:04.376255,,12,4732,39044,0.5460144281387329,151
313230,"[""160613"", ""网易云音乐听不了"", [""小工具整体感知""]]",5,,[],1,,2022-04-19 02:57:04.400443,,12,4732,39044,0.5607103705406189,151
313238,"[""27580"", ""什么礼盒其实就是基础款"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:40:23.850120,,12,4732,39044,0.5449779033660889,151
313269,"[""134141"", ""灵敏度：摸"", [""系统流畅度""]]",5,,[],1,,2022-04-19 02:57:04.504161,,12,4732,39044,0.5600794553756714,151
313350,"[""142667"", ""皮表带很大气"", [""机身设计风格""]]",5,,"[""\u8868\u5e26\u6750\u8d28""]",0,,2022-04-19 02:57:03.839653,,12,4732,39044,0.5330031514167786,152
313383,"[""116976"", ""整体的设计跟第一代差不多"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 02:57:03.999614,,12,4732,39044,0.5140387415885925,151
313456,"[""191722"", ""选了这个颜色"", [""机身颜色""]]",5,,[],1,,2022-04-19 02:57:04.275693,,12,4732,39044,0.5130633115768433,151
313460,"[""5483"", ""一个星期吧最多"", [""续航整体感知""]]",5,,[],1,,2022-04-19 02:57:04.313519,,12,4732,39044,0.5278929471969604,151
313462,"[""177421"", ""超级好 朋友看见都说好看 已经要走链接买了起来 超级有质感 特意用了一段时间才来评论 续航很久 就算苹果手机功能也不少 相当的奶思 ^_^"", [""产品整体体验""]]",5,,"[""\u4ea7\u54c1\u6574\u4f53\u4f53\u9a8c"", ""\u4ea7\u54c1\u8bbe\u8ba1\u6574\u4f53\u611f\u77e5"", ""\u673a\u8eab\u6750\u8d28"", ""\u7eed\u822a\u6574\u4f53\u611f\u77e5""]",0,,2022-04-19 02:40:23.808175,,12,4732,39044,0.5582452416419983,152
313492,"[""170543"", ""表带还真是不如运动表带戴着舒服"", [""表带佩戴舒适度""]]",5,,[],1,,2022-04-19 02:57:04.424567,,12,4732,39044,0.5032188892364502,151
313497,"[""44692"", ""内置软件没啥用"", [""三方APP整体感知""]]",5,,[],1,,2022-04-19 02:57:04.436626,,12,4732,39044,0.5266166925430298,151
313541,"[""109576"", ""手表要每天一充"", [""续航整体感知""]]",5,,[],1,,2022-04-19 02:57:04.617898,,12,4732,39044,0.5346789956092834,151
313594,"[""170439"", ""表带老化快"", [""表带整体感知""]]",5,,"[""\u8868\u5e26\u6750\u8d28""]",0,,2022-04-19 02:22:00.154059,,12,4732,39044,0.5033955574035645,152
313669,"[""131530"", ""没有格的感觉"", [""机身设计风格""]]",5,,"[""|""]",0,,2022-04-19 02:21:59.298169,,12,4732,39044,0.5402258634567261,142
313711,"[""145432"", ""看起来很高档  很喜欢  一块普通表还得1000+呢 感觉很划算"", [""机身设计风格"", ""产品设计整体感知""]]",5,,"[""\u673a\u8eab\u8bbe\u8ba1\u98ce\u683c""]",0,,2022-04-19 02:21:59.735133,,12,4732,39044,0.5362038612365723,152
313718,"[""162027"", ""而且对于血氧饱和度跟心率"", [""心率整体感知""]]",5,,[],1,,2022-04-19 02:21:59.760022,,12,4732,39044,0.5299782156944275,151
313722,"[""74251"", ""如有误差概不负责"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:08:24.277453,,12,4732,39044,0.5582780838012695,151
313732,"[""160494"", ""缺点：1:抬腕亮屏不精准"", [""抬腕亮屏体验""]]",5,,[],1,,2022-04-19 02:21:59.785196,,12,4732,39044,0.541511058807373,151
313920,"[""193003"", ""都是表带不舒服"", [""表带佩戴舒适度""]]",5,,[],1,,2022-04-19 02:21:59.258925,,12,4732,39044,0.5553914904594421,151
313924,"[""64055"", ""喜欢黑色运动款的表带"", [""机身颜色"", ""表带颜色""]]",5,,"[""\u8868\u5e26\u989c\u8272""]",0,,2022-04-19 02:21:59.286087,,12,4732,39044,0.5401803255081177,152
314015,"[""86169"", ""希望以后能完善自己一下苹果系统的功能"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:08:24.300026,,12,4732,39044,0.528425395488739,151
314120,"[""18999"", ""主要功能：手环功能全面升级"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:08:24.164491,,12,4732,39044,0.5543308854103088,151
314144,"[""184036"", ""还能回复很方便app也可以基本满足日常需要续航能力：还没怎么用两个小时只看时间不玩只掉了1的电感觉能坚持一整天没问题舒适程度：戴着很舒服我买的40的手腕比较细戴着刚刚好操作难易：稍微研究一下就搞懂了做工质量："", [""产品整体体验"", ""续航整体感知""]]",5,,"[""\u4e09\u65b9APP\u6574\u4f53\u611f\u77e5"", ""\u7eed\u822a\u5176\u4ed6"", ""\u4f69\u6234\u8212\u9002\u5ea6"", ""\u8868\u5e26\u5c3a\u5bf8"", ""\u4ea7\u54c1\u6574\u4f53\u4f53\u9a8c""]",0,,2022-04-19 02:08:24.187772,,12,4732,39044,0.5421414971351624,152
314171,"[""100477"", ""我之前用华为watch2可以刷门禁卡  这个我怎么弄都不行"", [""NFC 功能整体感知""]]",5,,"[""NFC \u529f\u80fd\u6613\u7528\u6027""]",0,,2022-04-19 02:21:59.233747,,12,4732,39044,0.5183456540107727,152
314186,"[""182592"", ""还有100多种运动支持"", [""运动整体感知""]]",5,,[],1,,2022-04-19 02:21:59.323336,,12,4732,39044,0.5292903184890747,151
314188,"[""112125"", ""挺亮的"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 02:21:59.358704,,12,4732,39044,0.5481639504432678,151
314252,"[""20431"", ""主要功能：颜值吊打一起不接受反驳"", [""产品设计整体感知""]]",5,,[],1,,2022-04-19 02:21:59.826208,,12,4732,39044,0.5482375621795654,151
314304,"[""46271"", ""出去跑步可以直接用蓝牙耳机连接手表听音乐"", [""小工具整体感知""]]",5,,[],1,,2022-04-19 02:21:59.979089,,12,4732,39044,0.5059691071510315,151
314340,"[""83563"", ""就是适配应用有些少"", [""产品整体体验""]]",5,,"[""\u4e09\u65b9APP\u6574\u4f53\u611f\u77e5""]",0,,2022-04-19 02:08:24.373310,,12,4732,39044,0.5346634984016418,152
314490,"[""19261"", ""主要功能：最大的用处就是穿搭和健康类的app"", [""三方APP整体感知""]]",5,,"[""\u4e09\u65b9APP\u6574\u4f53\u611f\u77e5"", ""\u4ea7\u54c1\u8bbe\u8ba1\u6574\u4f53\u611f\u77e5""]",0,,2022-04-19 02:21:59.772685,,12,4732,39044,0.5028095841407776,152
314514,"[""16967"", ""主要为了检测心率和记录运动"", [""心率整体感知""]]",5,,"[""\u5fc3\u7387\u6574\u4f53\u611f\u77e5"", ""\u8fd0\u52a8\u6574\u4f53\u611f\u77e5""]",0,,2022-04-19 02:21:59.840668,,12,4732,39044,0.5284435749053955,152
314534,"[""76812"", ""实话说两块表真的是一样的"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:08:24.340930,,12,4732,39044,0.5343644618988037,151
314588,"[""173334"", ""触控效果：两个按键有点松"", [""触控问题（失灵、跳屏、灵敏度）""]]",5,,"[""\u5b9e\u4f53\u6309\u952e\u624b\u611f""]",0,,2022-04-19 02:22:00.088832,,12,4732,39044,0.5400160551071167,152
314624,"[""56101"", ""只有文字"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:08:24.149424,,12,4732,39044,0.5337818264961243,151
314633,"[""166877"", ""舒适程度：硅胶材质很亲肤"", [""机身材质"", ""表带材质""]]",5,,"[""\u673a\u8eab\u6750\u8d28""]",0,,2022-04-19 02:21:59.126321,,12,4732,39044,0.5225862264633179,152
314724,"[""194578"", ""长时间携带无不适感"", [""佩戴舒适度""]]",5,,[],1,,2022-04-19 02:21:59.456718,,12,4732,39044,0.5376818776130676,151
314882,"[""58688"", ""可能不用监测状态耗电不高）"", [""续航整体感知"", ""续航其他""]]",5,,"[""\u7eed\u822a\u5176\u4ed6""]",0,,2022-04-19 02:21:59.099259,,12,4732,39044,0.5603309869766235,152
314979,"[""127658"", ""此款手表相当值得购买哦"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:08:24.266697,,12,4732,39044,0.5387105941772461,151
314984,"[""111173"", ""抬腕不灵敏"", [""抬腕亮屏体验""]]",5,,[],1,,2022-04-19 02:21:59.709932,,12,4732,39044,0.5377370715141296,151
314989,"[""127700"", ""步数也基本准确"", [""步数准确性""]]",5,,[],1,,2022-04-19 02:21:59.723149,,12,4732,39044,0.5320881009101868,151
315043,"[""83520"", ""就是这款手表非常不适合运动时佩戴"", [""佩戴舒适度""]]",5,,[],1,,2022-04-19 02:21:59.888955,,12,4732,39044,0.5093945860862732,151
315090,"[""162621"", ""而且辅助功能很多"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:08:24.362329,,12,4732,39044,0.5239003896713257,151
315316,"[""151232"", ""精准程度：睡眠算法超级准"", [""睡眠整体感知""]]",5,,"[""\u7761\u7720\u51c6\u786e\u6027""]",0,,2022-04-19 02:21:59.942568,,12,4732,39044,0.5254368185997009,152
315325,"[""170501"", ""表带贴合皮肤"", [""表带佩戴舒适度""]]",5,,[],1,,2022-04-19 02:21:59.967228,,12,4732,39044,0.5431745648384094,151
315341,"[""12623"", ""不能传歌"", [""小工具整体感知""]]",5,,[],1,,2022-04-19 02:22:00.037876,,12,4732,39044,0.5097519159317017,151
315458,"[""87675"", ""带了也挺长时间了"", [""佩戴舒适度""]]",5,,"[""|""]",0,,2022-04-19 02:21:59.271990,,12,4732,39044,0.5302800536155701,142
315557,"[""134049"", ""灵敏度：抬手就显示这个真的爱了"", [""产品整体体验""]]",5,,"[""\u62ac\u8155\u4eae\u5c4f\u4f53\u9a8c""]",0,,2022-04-19 02:08:24.329984,,12,4732,39044,0.533093273639679,152
315630,"[""183053"", ""还有就是国内APP较少"", [""应用商店App的丰富度"", ""三方APP整体感知""]]",5,,"[""\u5e94\u7528\u5546\u5e97App\u7684\u4e30\u5bcc\u5ea6""]",0,,2022-04-19 02:22:00.118140,,12,4732,39044,0.5213671326637268,152
315667,"[""70309"", ""外观材质：一直纠结是要环6还是Redmi watch"", [""产品设计整体感知""]]",5,,"[""|""]",0,,2022-04-19 02:21:59.151452,,12,4732,39044,0.5373192429542542,142
315740,"[""111315"", ""抬起亮屏灵敏度有待提高"", [""抬腕亮屏体验""]]",5,,[],1,,2022-04-19 02:21:59.433158,,12,4732,39044,0.5541349053382874,151
315783,"[""95047"", ""心率和睡眠监测也很准"", [""心率整体感知""]]",5,,"[""\u5fc3\u7387\u6574\u4f53\u611f\u77e5"", ""\u7761\u7720\u6574\u4f53\u611f\u77e5""]",0,,2022-04-19 02:21:59.812554,,12,4732,39044,0.5252231955528259,152
315811,"[""180287"", ""运动这类功能用不着不开"", [""运动整体感知""]]",5,,[],1,,2022-04-19 02:21:59.902604,,12,4732,39044,0.5048308968544006,151
315851,"[""46390"", ""出门可以不用带钥匙门禁卡什么的"", [""NFC 功能整体感知""]]",5,,[],1,,2022-04-19 02:22:00.001771,,12,4732,39044,0.522386908531189,151
315943,"[""76849"", ""实际佩戴在手腕上视觉观感上来看还是很大的哦"", [""产品设计整体感知""]]",5,,"[""\u673a\u8eab\u5c3a\u5bf8""]",0,,2022-04-19 02:21:59.221493,,12,4732,39044,0.5041391253471375,152
315986,"[""156593"", ""续航能力：不知道这是个啥子东西"", [""续航整体感知""]]",5,,"[""|""]",0,,2022-04-19 02:21:59.370108,,12,4732,39044,0.5331408381462097,142
316064,"[""141429"", ""电话调震动的话也不会漏接"", [""产品整体体验""]]",5,,"[""\u632f\u52a8\u6574\u4f53\u611f\u77e5""]",0,,2022-04-19 02:08:24.310024,,12,4732,39044,0.5139946937561035,152
316123,"[""133219"", ""满足日常工作、运动的全部需求"", [""运动整体感知""]]",5,,"[""\u4ea7\u54c1\u6574\u4f53\u4f53\u9a8c""]",0,,2022-04-19 02:22:00.076948,,12,4732,39044,0.5111187696456909,152
316155,"[""191546"", ""适合细胳膊佩戴"", [""佩戴舒适度""]]",5,,"[""\u8868\u5e26\u5c3a\u5bf8""]",0,,2022-04-19 02:22:00.165814,,12,4732,39044,0.5157873630523682,152
316160,"[""145343"", ""看说明书很容易学"", [""操作系统交互整体感知""]]",5,,"[""\u8bf4\u660e\u4e66/\u4fdd\u4fee\u5361""]",0,,2022-04-19 02:21:59.045878,,12,4732,39044,0.5093271136283875,152
316229,"[""185717"", ""这个手表基本上嗯"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:08:24.210938,,12,4732,39044,0.5434890985488892,151
316261,"[""57484"", ""可以检测睡眠质量、心率等很多功能"", [""睡眠整体感知""]]",5,,"[""\u7761\u7720\u6574\u4f53\u611f\u77e5"", ""\u5fc3\u7387\u6574\u4f53\u611f\u77e5""]",0,,2022-04-19 02:21:59.481289,,12,4732,39044,0.5200086236000061,152
316330,"[""192021"", ""通话音质不太好"", [""通话体验（音质、音量、噪音）""]]",5,,[],1,,2022-04-19 02:21:59.929336,,12,4732,39044,0.5239717960357666,151
316411,"[""100873"", ""我们是因为当地公交卡有优惠"", [""NFC 功能整体感知""]]",5,,"[""|""]",0,,2022-04-19 02:22:00.178909,,12,4732,39044,0.5261288285255432,142
316427,"[""42511"", ""其他特色：官方表盘设计的太垃圾"", [""表盘的丰富度""]]",5,,"[""\u8868\u76d8\u7684\u8bbe\u8ba1\u7f8e\u89c2\u5ea6""]",0,,2022-04-19 02:21:59.138113,,12,4732,39044,0.5353478789329529,152
316444,"[""183442"", ""还有血氧饱和度检测"", [""血氧整体感知""]]",5,,[],1,,2022-04-19 02:21:59.191592,,12,4732,39044,0.5254645943641663,151
316487,"[""18174"", ""主要功能：可以测体脂"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:08:24.222562,,12,4732,39044,0.5125609040260315,151
316498,"[""181137"", ""还可以在通讯录拨打已经接听过的电话"", [""来电通话整体感知""]]",5,,[],1,,2022-04-19 02:21:59.381465,,12,4732,39044,0.5158752202987671,151
316513,"[""58865"", ""可能是电池小的缘故吧"", [""电池耐用性""]]",5,,[],1,,2022-04-19 02:21:59.445006,,12,4732,39044,0.5317261219024658,151
316516,"[""39819"", ""充电也很方便"", [""充电整体感知""]]",5,,[],1,,2022-04-19 02:21:59.469499,,12,4732,39044,0.5178179144859314,151
316816,"[""76952"", ""客户挖掘很好有趣和方便的"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:08:24.289517,,12,4732,39044,0.5241374969482422,151
316864,"[""19165"", ""主要功能：整体设计不错 要入的可以入"", [""产品整体体验""]]",5,,[],1,,2022-04-19 02:08:24.351806,,12,4732,39044,0.5019756555557251,151
